content,主题,故事,人物,影像,效果
配乐简直要打500颗星。这电影我妈不带我外公外婆去看的话他们当年就是白在军属大院见证文革了。节奏和情绪在剪辑上有些脱节不过还是有被感动到。一镜到底的战争部分略乱略啰嗦，但整体瑕不掩瑜。坐我旁边跟我差不多年纪的中国男孩哭了。最喜欢的角色无疑是穗子。我对军旅题材的作品是没有抵抗力的。,1,-2,-2,1,1
贪多剧情，剪辑硬伤，角度太平。无反思无深度。音乐使用过多，衔接过渡全靠老歌，可实在不能喜欢这种主动努力感染你造成的不调和。情怀还是怀情严歌苓改编电影，仍然最喜欢《天浴》和《归来》。,-2,-1,-2,-2,-1
冯式恋童怀旧与严氏决绝荒凉之间的路线斗争反应在灾难一般的剪辑上。但是也确实触碰了瓦解元叙事的一种可能。某种意义上说，这是中国当代电影的标本之作：从创作到表演到最终呈现，统统力有不逮。,-2,-2,-2,-2,-1
很多瑕疵，比如演技和台词生硬，女演员妆太浓，摄影也有很多不足的地方，没有灯光概念，调色也不统一，当然最大的缺点就是没有剧情，全靠模仿哥哥的影片片段拼凑起来，但看到最后哥哥的生日会以及很多荣迷想和哥哥说的话，还是落泪了，想念你，哥哥。,-2,-2,-1,-1,1
看完了。故事简单，但有些情节有故意套用电影的嫌疑，看着有点不舒服。最吸引我的是哥哥的歌曲，伴奏响起，就情不自禁的热泪盈眶了。结尾看到这么多荣迷的活动很感动。为了评价这部电影，特地下载并注册了豆瓣。最后只想说，谢谢你们的心意，有心最重要。14周年继续宠爱哥哥张国荣！有心了！！,-2,-1,-2,-2,1
老陈爷爷太可爱了 演得太好了 我好爱 孩子演的也好  有些台词很搞笑 但也看出导演很新 电影衔接的不太好 很生硬  可以说细节满是槽点 很粗糙 但有新意 好看 我喜欢,1,-2,1,-2,-1
"看过一部日剧是父女互换，所以看到这个题材的时候并不觉得惊喜，故事也很一般，制作也很一般，实在算不上大剧，有句台词一直在想为什么？小果有那么段回忆:你的丈夫有先天死精。那是不是说静静其实并不是强子的女儿？所以小果才对他女儿说:别怪妈妈？
题材选的好，故事情节也要跟得上。下饭剧都有点含糊。冲着题材打三星吧。",1,0,-2,-2,0
拍得这么烂，真浪费一个故事。先说剧本，要是真实故事改编，改得太烂了，浪费了这么一个故事，麻烦学习下什么是剧本结构！再来演员，这个男主20年后，感觉女主还要老，选角能不能走心点？另外就是结尾吃饭升华戏，这么明目张胆的说出主题，怕观众是傻子？而且，其余几桌人是剧组人员还是真群众演员，都看镜头了，哎，各种穿帮！浪费个真实故事，有那心思，麻烦看看触不可及和弱点，人家也是真实事件改编。,-2,1,-1,-2,-1
非常不明白一个年轻导演的处女长片为什么要在与自己的成长阶段完全相符的时代背景里选择丝毫不带自己感情的冷血拍法 并且滥用集体回忆 用刻板印象处理人物反应推进剧情发展 只能说本子太浅功夫又没到 ,-2,-2,-1,-2,-1
剧本像学生作品，一板一眼，衔接和过度都太生硬，有好几处台词都交托得太尬；演员表演模式化太重了，既不戏剧化又不生活化；刻意融入时代背景但蜻蜓点水点到为止，不及《八月》的掌控。很不喜欢，两颗星不能再多了。,-2,-2,-1,-2,-1
叙事很稳，看着很舒服，但也挺无聊的。有点想通过不同人的这点事呈现那个地方一个大背景的那种感觉，但还是内容太浅了，其实也没什么事件。演员和制作都还不错。,-2,-1,1,-2,1
题材很新颖，无奈拍得实在无聊，智商也全都不在线，搞笑很生硬。,1,-2,-2,-2,-1
电影是烂的，剧情是烂的，但感情是真的，我看哭了(╥﹏╥)。心理学志愿者跑去当音乐老师了,-2,-1,-2,-2,1
片名没问题，蛮点题的。剧本差，剪辑更差，男主演技尴尬。,-2,-1,-1,-2,-1
是个好题材，遇见了贫乏的导演，90年代的武校全国到处都是，可惜剧本不凝练，手法太老套，风格不统一，剪辑、配乐混乱，散成什么了，节奏太差，要黑色不见黑色，要时代情怀也不见时代情怀，废戏太多了，硬接，尴演，流行歌曲、古诗词、冲凉性幻想之类夹带私货却无助于叙事，学校层面、学生层面、老师层面想说的太多却等于什么都没说，蛮失望的。对了，里面的德生牌收音机，是从前的名牌 产品，有大有小各种款式，在《读者》等各大杂志常年打广告，我有过两台，立体声的，戴耳机听效果确实不错。,1,-1,-2,-2,-1
故事其实挺有意思的，借武校当成一个小社会，而且一些隐喻和象征也不错。但好像“整体感”出了问题，好像故事，拍法和一些呈现方式上都各有一种“不搭”感，如果能再往 虚 了走，可能反而更好，让我想起FIT那个片。一些小幽默在里头，也不搭调，甚至有点显LOW。整体上，最大感觉是有点可惜。,-2,1,-2,-2,-1
主题性的纪录片，而非人物性或者题材性的，这种取向实在令我震惊，因为太容易陷入对某种立场的宣扬。萧寒团队的建制很规整，也确实捕捉到生活中很多动人的瞬间，但是煽情的意图太明显了，这种情感力量缺乏叠加效果。创作者对自己的呈现感到满足，并不试图深入挖掘或展现人物的多样性。尽管用了交叉剪辑，使事件和情绪尽量对应，但两条线实质上还是各自为政的，黄忠坚的故事明显更饱满些（不如《生门》）。在出字幕时用彩蛋式的影像点题，还让“用力活着的小人物”被献礼被感动，观众的眼泪登时就廉价了。越来越觉得《四个春天》将为院线纪录片设立新标准。,-2,-2,-2,-2,-1
这不像是一部纪录片，更像是一部电影，从视听语言到画面质感，都是电影的感觉，甚至连配乐都用上了，不得不说这样很精致，但一点都不记录了，出现了太多声画不同步，时间的不同步，空间的不同步，还有时间空间双重不同步，这样的情节过多了，还有导演说单机拍摄，为什么会出现前一秒钟主人公准备进门，后一秒钟立马切到室内主人公刚进门？还有百草味！！所以导演说自己拍摄对被拍摄人的生活没有影响我是不相信的。再有，我能理解为了弥补叙事节奏的不足用交叉剪辑，但是交叉剪辑太跳了！跳戏跳情绪，导致北方那个故事我根本没心情看下去。。。,-2,-2,-2,-2,-1
手松一点差不多可以给四星。国内翻拍这种全靠对话推动的室内戏，没崩就已经是超出预期了。本片把故事与国内的文化背景、社会话题结合得不错，很落地。演员表现得也比较松弛。乔杉算是戏眼和故事推动者，与霍思燕组合颇有喜感，两人金句频出。片子在小三、干爹、隐性离婚、职场性骚扰等话题方面没有搞说教和道德评判，而是站在角色立场去带出生活中种种不为人知的困境。作为编剧转型的导演，编剧技巧在片中体现得很突出，各种明暗呼应、话题转移、语言陷阱、节奏变化。镜头方面尽量做到了不死板，但略显刻意，不够沉稳。另一个不足是结尾处马丽（她表现倒一般）一番总结陈词，把本可以更上一层的生活体验变成了“电子设备有罪论”。好在几个角色的结局处理颇可玩味，让片子能带来些回味与陈思。,-2,1,1,-2,1
这样的翻拍看似简单，前人栽树后人乘凉，但实际上要背负更大的压力，尤其是原版《完美陌生人》某些笑点的设置是存在文化差异的，如何将这些笑点巧妙地进行嫁接，使中国观众接受，确实需要花一番心思。导演编剧很善于处理聚焦男女情感与都市焦虑的故事，观众还跟随镜头看到了老友七人以外其他人的生活，形成了一幅都市浮世绘。这里实名表扬乔杉，虽然现在越来越多的喜剧人转战大银幕饱受质疑，但乔杉完全hold住了。不过从当下最具价值的意义来说，应该是马丽饰演的韩笑这个角色，观众其实一直最关心的就是原版当中同性恋的角色到了中国会怎么改，导演设计了韩笑一角，来进行了更具思考意味的一种替代，也是蛮聪明的拍法。虽然最后的升华有些生硬，但结合国情也可以理解。,-2,-2,1,-2,1
1.真心话大冒险姑且有撒谎的可能，手机来电却是最诚实的；全世界的酒桌游戏，都逃不过这招绝杀。2.着实接地气的改编，在拓延外围空间的同时，也尽力熨帖国人审美；而月之暗面的隐喻，则在此演变为命运的多种可能。3.喜剧出名的马丽，这次却意外地悲情，以Metoo之名展现另一面演技；佟大为、霍思燕等形象设定，同样挺应景当下。4.遗憾在于电影感略显不足；而最后那枚彩蛋，真的是暗黑情侣杀。,-2,1,1,-2,0
剧情流畅特效过关，男主和碧瑶的演员在电影圈是新人，但是也确实撑住了场面，玄幻题材里算还不错的作品，程小东导演还是可以夸的??,-2,1,1,-2,1
男主演技颜值辣眼睛，没点男人气息，服化道辣眼睛，女主女配除了唐艺昕好看，其他的是认真的吗？特效乱七八糟的，看着头晕，一星都不想给！,-2,-2,-1,-2,-1
和上海堡垒差不多，演员演技太差，剧本差，特效做的还可以，钱白花了,-2,-1,-1,-2,0
五毛特效，糟糕演技，破布服设，全员油腻，口型不对，无脑剧情，垃圾中的垃圾,-2,-1,-1,-2,-1
青云山特效全景很美，小凡碧瑶的花海完全还原一本满足。雪琪月下舞剑真真仙女下凡，看惯了服化道反而有一种粗砺的浪漫。大黄很萌，小凡很平凡，少年不熄的热血令人感动，碧瑶挡剑小凡入魔，孰正孰邪谁又说得清呢？,-2,-2,-2,1,1
演技太差，特效也不行,-2,-2,-1,-2,-1
"非常可惜，在这么好的一个故事中，对小孩成长的心理刻画完全缺失。那个背负着罪恶感的小孩将如何成长？那个顶替他人姓名的小孩将如何成长？影片只展现给观众一个看不到动因的结果（乖巧和叛逆）。荒谬的刻画又力度不够，跳舞入罪是一方面，那么遭到计生的下一代被鼓励多生又不提？如果说影片着重探讨的问题是失独家庭的希望在哪里，那么照影片给出的答案，就只有原谅和遗忘。剪辑是不必要的冗长，人物台词也失突兀，经常与身份不符（十分出戏），结局仍脱离不了""家和万事兴""的老套。唯一的坏人（还是大家都理解的时代悲剧造成的，职责所在！此处呼唤纽伦堡审判。。）已经遭到报应（此处狗血警告??），可以皆大欢喜。未来的希望在哪里？大概是多一些男主这样想得开的英雄吧。",-2,1,-1,-2,-1
TGHFF2018 我们喜欢娄烨的作品，因为他的影像风格，因为人物的漂泊迷茫，而本片在此基础上大大提升了剧情的复杂度，但可以看出作者的妥协。宋佳的表演非常拼，也惊讶于井柏然马思纯陈妍希等带有偶像标签演员的出色。只是时间线的剪辑太刻意了，流畅度大打折扣。,-2,-2,1,1,-1
讽刺的是，尽管角色口口声声说着“做自己”、“我命由己不由天”、“最害人的是成见”，电影却依然一直在用对肥胖、结巴、娘娘腔等特征产生的成见制造无价值，且一点都不好笑的笑料。,-2,-2,-2,-2,-1
"看到海报和预告片，人们第一反应就是：哪吒太丑了。
觉得丑就对了，因为本片讲的就是打破偏见。
正如很多人一看这是国漫，就不看了；或者去看了，看了觉得还不错也要自动先扣20分。
电影之中，骂哪吒是政治正确，只要你说哪吒是妖怪，就会有人跟着说；
电影之外，骂国产片、国漫也成了政治正确，只要你骂它，就会有人给你点赞。
其实哪吒不是妖怪，他也想降妖除魔洗清骂名；
国漫也不都是烂片，也有人想拍一部佳作证明自己。
比如这部《哪吒》。
山河社稷图一幕真是天马行空，震撼无比，将曾经只存在于想象中的物品具象化，也将中国神话的无穷想象力展现得淋漓尽致。
那些耳熟能详的故事，不再只是故事，而是能看到，能听到，能享受一场视觉盛宴。
今年有《哪吒》，明年有《姜子牙》，封神电影宇宙即将开启。
是时候以电影的形式让中国文化走向世界了。",1,-2,-2,-2,1
