content,主题,故事,人物,影像,效果
真是要吐槽编剧反反复复的剧情怎么想出来的，无处不在的男二戏份比男一还多，如果不是和女一一起还真以为他就是男一。此剧应该叫抓住杀死彩虹他爹的男人，男一女一到最后一集才确定关系也是醉了。,-2,-1,-2,-2,-2
什么烂梗都搬上来，我奶奶都不看这种剧了,-2,-1,-2,-2,-2
我爸爱看，跪了。这电视剧还能再假点吗？像女主这样苦情的女子总是能遇到富二代疼，现实中富二代娶的可是网红和女星啊！编剧你醒醒吧，我国电视剧真是被傻逼韩剧带坏了还不得其要领，韩剧这种高帅富的重点是直击少女心，少女心你懂吗？不是恶心的琼瑶好吗！问题是琼瑶的要领你也没get到。,-2,-1,-2,-2,-2
剧情不行，造型不行，道具不行我也就忍了，尼玛颜值都不行，呀！！！怎么看,-2,-1,-1,-2,-2
剧情还可以，情节跌宕起伏，还是喜欢张晓龙演古装。。。,-2,1,-2,-2,-2
必须加一星表扬一下。经常不得不看一堆堆神剧神经病剧，成天气得鼻子都歪了，而此剧是少数的我可以完全当作没看见而不必生气的 --- 全剧墨墨迹迹完全没有任何情节，无情节自然无槽点。赞！,-2,-1,-2,-2,-2
剧情扯，服化吐，演技差，简直了，难为我麻麻可以看的如此认真又开心,-2,-1,-1,-2,-2
这几年来，70后80初这拨人成了处长，掌握了话语权，纷纷开始祭奠起自己未老先衰的青春。于是，他们举办了一场葬礼（或婚礼），聚起一帮同学，吹吹牛逼之余，感叹所有人都放弃了梦想。但当真正需要致辞时却发现，除了几句人生“金句”外，他们的青春其实并没啥可说的故事。,-2,0,-2,-2,-2
比想象中好太多了，直男气不多了，但整个故事真的……太国产偶像剧了。不过范冰冰真的太好看了哦，范冰冰要是抢了我老公（我就幻想幻想），我可能要亲自把老公洗了送过去：“不成敬意不成敬意！”,-2,-1,1,-2,-2
喜欢搞噱头。故事没意思。范冰冰表演总是浮夸，脸总是抹太多粉底，bb霜，冰冰婶你到底是有多黑？,-2,-1,-1,-2,-2
能让我有兴趣买票，李玉就已经赢了。女导演拍这么一个杰克苏的直男癌故事，也是想票房想疯了，关键是片子没有那股子雄性荷尔蒙气息，明明就是肾虚，却硬要装出性高潮，女人倒可以，男人硬不起就暴露了。问题还是故事的空洞无物，对白的拗口更是暴露了这纯属一群无病呻吟的中年老人的意淫。★★,-2,-1,-2,-2,-2
很难想象一部碎片式小说被改编成电影完成度这么高，推荐！原创部分和不忠于原著的部分生硬但不牵强，韩庚很有突破，演员身份坐稳！范冰冰还是在李玉的执导下最美，除了她其他人不管是厚朴，黄芪等素人还是饰胡大爷的北京人艺老戏骨，甚至首次触电的吴莫愁，都很入戏！,-2,1,1,-2,-2
大协和的学生怎么能不看《万物生长》，超出预期的虎狼之作，李玉和冯唐的风格真是珠联璧合，开篇的重口一幕就把我惊艳到了，虽然剧情有越往后越小清新的趋势。。。聪慧，迷离，狂躁，骚动，青春横冲直撞寻找出口，哀而不伤的日式后摇配乐格外搭。80年代的协和医学生活，很多时刻觉得此情此景就在眼前。,-2,1,-2,-2,-2
没有看过原著，但电影不错，比那些量贩式怀旧青春片强好多，李玉延续了自己符号化的影像风格，但一点也不晦涩，狐朋狗友插科打诨、重口味荤段子和少许激情外表下，依然是纯情+成长+释怀的内心，后30分钟有些崩坏，但整体自然，各种角色的文路不错，孤独的人是可耻的那段最棒,-2,1,1,-2,-2
两星半，仍是成长与爱情、逝去的青春，只不过包裹了李玉的风格外衣。好像是李玉第一次拍男性为主角的戏，也是第一次努力靠近市场的作品吧。蛮分裂的一个电影，我仍然很喜欢它的风格，那些花哨的剪辑与摄影，以及配乐。但那毫无新意的剧情与意淫的青春又实在很难让人打起精神。韩庚确实有进步，范爷一般,0,-1,0,1,-2
本来觉得韩庚这么丑，和范冰冰一点都不搭，电影怎么会好看呢。结果韩庚和电影都出人意料的好，至少李玉，这一次把故事说得很完满，前半段使人发笑，后半段让人思考。他说，我不要天上的星星，我只要尘世的幸福。我觉得足够了。,-2,1,1,-2,-2
烂俗的结尾。。。范冰冰的女人味还是可以学习一下的。韩庚的演技稳步提升啊。。,-2,-1,1,-2,-2
说到底除了插科打诨的趣味他们对青春根本没有看法，也没有什么独一无二的感受，分完手打个架就喊着“我们的青春结束了”，表面生猛，内里全是无病呻吟顾影自怜的玻璃心；曾剑的摄影依旧很性感,-2,-1,-2,1,-2
看预告时觉得肯定是各种刻意逢迎才成了这副骚样，可是正片真的很骚啊，是那种特别中国主流男青年的骚+一个全世界都欠我的意淫故事。除了柳青讲述自己身世的时候看到了李玉对这个角色的感情和一以贯之的设置，其他完全看不出是她的作品。每个角色都是鸡汤里泡大的，一张口就来“人哪…”金句，不傻吗？,-2,-1,-1,-2,-2
可以理解小说改编困难，但台词丝毫不调整就这样从人嘴里说出来还是很可怕的。故事碎的和匆匆那年差不多，根本没讲好。男女主角基本上靠偶遇。不就是一个文艺直男癌自我拧巴的矫情恋爱吗。当别人没打过群架，谁打了都趴在地上哭啊？结论：不矫情的文艺片一般都不是烂片，文艺片想拍的不矫情太难了。,-2,-1,-2,-2,-2
期待这么好，实际上真的好烂，剧本、剪辑有太多槽点，值得看的也只有摄影，不过迷之虚焦真的好诡异，这部片子不像李玉。,-2,-1,-2,1,-1
作为新人导演作品，影片还是蛮多惊喜的，整体都有一种玩的心态。加上文本本身的基础很好，那个下岗之前的狂欢期，闲汉们的桃花源。虽有瑕疵，仍值得一看。另外，片中蛮多阳光灿烂的影子，虽然较之阳光还差了太多,-2,1,-2,-2,-2
整部电影就像工厂大爆炸后的青春碎片，有类《阳光灿烂日子》的片段，也有天马行空的联想，工厂里奇形怪状各种人写画得不错，但受限于各种因素，没能汇合成一股齐整，有力，喷薄而出的90年代情绪。董子健和李梦都很OK。,-2,1,1,-2,-2
剧本和剪辑有很大问题，全片碎片感太强，场景转换生硬，叙事和镜头较弱，没有太多出彩的地方。对原著党来说男女主里里外外还是差了点意思（女主应该一直穿着长裙，有两幕穿短裤露出的粗壮小腿实在不忍直视）。另外可能尺度关系，人名和台词都改温和了，不爽啊！还我老牛逼，倒逼，德卵。。。,-2,-1,-1,-2,-1
今年，我看过的最好的国产青春片。一个关于初恋故事的少年心事，用戏谑而有调侃的口吻，从路小路遇见白蓝开始，用两个人的爱情故事，以小见大，讲述了那个时代的工人故事。董子健作为旁观讲述，李梦最出彩，她用超出实际年龄的表演演活了白蓝这一初恋情人的角色。忠实于原著小说，是一个不错的改编。,-2,1,1,-2,-2
喜剧的部分多了点，关于转变中的九十年代所带来的失落和一类人群的青春描写略有缺失。天未明的时候，骑着单车穿过锅炉和烟囱的蒸汽，去看那条延伸至或许此生都无法抵达的远方的铁轨，追一个不属于相同世界的人，确实是种粗粝又动人的诗意。,-2,0,-2,-2,-2
不难看，但难称优秀。整体略矫情，虽然看这部电影的人都是去自找情感的戳点的。笔墨都在主演身上，所以主演都还不错，只是其他人你刚有了个印象，忽然就没了。情节有点分散，歌有点不搭，以及白蓝的胸罩有点太不合身了。,-2,-1,0,-2,-2
没那么失望，人物情绪，戴城糖精厂、90年代空间还原是对的，选角也还行，驾驭上稍微脱线了，放大喜剧缩小了内心，路小路、白蓝交流不够，有佳句无佳章。路内是这几年青年小说家里，每部作品都想读的，语感独特气质迷人，外冷内热，偶尔买文学杂志就为第一时间看他作品，细想，他的小说没适合导演去改。,-2,1,-1,-2,-2
2.5；加半星给“走了几千里路都忘不了你”，作为原著粉，无论如何都触动不到心弦；90年代的厂区生态，内地小城的闭塞破败，时代孕育的独有特征，曾让我们欢笑哭泣的纯净梦想与理想幻灭，皆展现得局促生硬，台词尤其欠佳，拿腔拿调得犹如舞台剧，改编失败。,-2,-1,-1,-2,-2
碎片化不少，手法不够老练，演员也欠点火候，但剧本底子在。90年代初的生活，能看到下岗大潮前的无忧和懈怠，看到一份稳定工作寓意的人生尽头。人生中遇见第一个心动对象的模拟，放在改革开放的时代背景与封闭壅塞的工厂环境中，饶有趣味。对官僚做派与炎凉世态有指摘，但人物内心的无力感凌驾一切。,-2,1,-1,-2,-1
意想不到的惊喜，粗糙但有灵气，甚至比《阳光灿烂的日子》更喜欢。即便台词不接地气，也因为有了路内出色的文本打底而不显得造作。董子健真是90后演技之光（再次对于国产片中把娘炮角色当丑角的作法竖中指,-2,1,1,-2,-2
节奏太快了，风格化的视听语言显得有点做作。李梦演得好。原作信息量这么大，还想全都搬到不到2小时的电影里，有点太贪心了，导致故事讲得囫囵吞枣。,-2,1,1,-2,-2
好的方面只是拥有原著基础，主要演员靠谱。改编剧本却没能提炼原著，出来一盘散沙，一种火急火燎赶的感觉。表达国营体制的衰落，缺乏底蕴，工人也脸谱化，青春又苍白无力。喜剧处理也用力过猛，与《钢的琴》等中国工厂特色魔幻现实主义片完全不可同日而语。,-2,-1,1,-2,-2
一星半，3.5/10，很平庸，没有任何亮点和想法，充满了浮夸和无趣，想模仿贾樟柯又没碰到合适的内核，想模仿姜文又流于意淫。色调和剪辑也减分，表演也没共鸣，故事又局限于文学文本。真的就像一位豆瓣网友所言，这位导演拍小镇青年比韩寒都差很远。,-2,-1,-1,-2,-1
一共才九十分钟，重点不好好讲，尽用来拍澡堂之类的点到即可的戏，捉急得很（当然我是瞎捉急），转型期特定时代背景完全没有好好展现，浪费了好题材好初衷，若只看青春，也全无怅惘，更别说飙泪，包场看完倒是心情愉快，九十年代的戗驳领西装太好笑，字幕还有错别字，哎呀反正捉急得我,-1,1,-2,-2,-2
78/100 糖精厂就是我们的世界，厂里美丽高冷的女医生就是在这个世界中当我们还年少时拥有的梦想，最终梦想飞走了，我们还深陷原地。剧本照进现实又不失幽默，对社会的讽刺尺度铿锵有力，董子健表演出色，女主有种吴倩莲的气质。里面有句台词“你看，有了武器他们就不敢欺负我们了。”,-2,1,1,-2,-2
有佳句无佳章，怀旧复古元素一堆，分支太多碎片化明显，旧工厂的阳光灿烂，可惜没能凝结成一个有力而朝气的故事，浓浓的带着面纱看小镇青年即视感；作为新人导演小成本作品，还是值得一看，好奇未删减版还有什么剧情,-2,-1,-2,-2,-2
这是一部没什么看点的电影，你对一个低成本国产青春片的刻板印象在这里都能找到，可对于我个人而言，这部电影表达的情感和共鸣，却有着一种私人化的返响。也许每个人经历的过去都是个人的，但情绪和成长中那些细屑的点滴，是一代人所共有的宝贵回忆。我想起了李安的一段话，关于电影与黑暗，诚然如是。,-2,-1,-2,-2,1
许是对当代导演无节制地浪费这个时代的故事有充分准备，觉得比预期好一些。演员们粗糙且努力地表演让我想起许多小时候的哥哥姐姐们。偌大的影厅只有三个年龄相仿却互无交集的男性观众，片尾曲都唱完了，我们谁也不好意思先起身，唯恐别人察觉黑暗里掉下来的泪珠子，难为情,-2,-1,-1,-2,-2
平庸，糟糕。感觉所有人都卯足了劲要营造出一个荒诞、伤感的九十年代，但是三句话不离我苍白的青春，实在让人出戏，有点可笑。。女主的服装造型绝对是超越时代的存在，在大家还都是光膀子的时候，就会穿晚礼服了。。p.s.竟然用了张楚的《姐姐》当作配乐，一听到就泪目了。,-2,-1,-2,-2,-2
白开水剧情加上过家家式的表演，把观众当幼儿园小朋友哄呢。这剪辑的节奏感真是差到了网剧的水平。,-2,-1,-1,-1,-2
用一种夸张而粗俗的方式呈现“工厂社会”，这种方式太过低级，偏离了一个好电影应有的轨道。主人公的成长几乎看不到，而董子健到最后也不像个工人，依然是个懒散的孩子。故事过于碎片化，没有核心事件，企图营造时代变迁的沧桑感，但力不从心，效果不佳，很可惜。,-2,-1,-2,-2,-1
