content,主题,故事,人物,影像,效果
"2分给摄影。故事稀烂，诗作撇脚。至于演员嘛，群演，这是在过家家吗？再看女主，老子还以为梅超凤穿越到现代社会来妹妹找哥泪花流了呢！
本片属性多变。导演自己看，是文艺片。三五知己看，又像是喜剧片。如果不慎一个人包场看，那可是部不折不扣的恐怖片。
导演唯一的自知之明是懂得把片长弄得非常短，这是观影劫后余生后的唯一的一丝丝欣喜感。
上帝呀，真的要好好保佑吃饱了饭的文艺女青年。
",-2,-1,-1,1,-2
6.5/10。一个好故事。鹰被当作鸡吃了，单纯的老师选择了离开，男孩自杀。武林孤儿，男孩是身不由己的孤儿，老师也是。男孩戏份太少了，教师的爱情线又过重，洗澡画面av拍法。可看见的“细节”很多，段子也够黑，会期待下部作品。,-2,1,-2,-1,-2
"多讽刺啊，太讽刺了，镜头拍的很细腻很好,学校是牢笼，可女人不愿离开",-2,-2,-2,1,-2
一星给画面，一星给张翠山的脸。剧本上问题很大，出狱老头每次比武就拙劣的看不下去。女主婊的设定也很无聊。翠山和男老师之间的戏很不好。,-2,-1,-2,1,-2
很有电影质感的电影，架空叙事，全员符号化，不搞共情，时时刻刻告诉你这是虚构的，但所有元素都又服务于电影本身，真诚的借助电影去表达,-2,-2,-2,1,-2
剧情老套，表演尴尬，两星，西藏风情一星，共三星。,-2,-1,-1,1,-2
摄像很渣，剧情合理有惊喜，结尾还有点感人。,-2,1,-2,-1,-2
剪辑太糟糕了，新疆那个 part 被剪得零零碎碎，风头都被抢光了 … 预告里的其他人去哪里了？黄忠坚还是很有趣的人物，深挖一下不好吗？,-2,-2,-2,-1,-2
选题有点不太吸引人。拍摄有点混乱。,-1,-2,-2,-1,-2
没有将原作的宏大叙事压缩而是尽可能地详细展开，热血和梦想还有懵懂的青春元素都完成得不错。最令人担忧的美学也过关，没有美图秀秀的廉价感，演员颜值也可以令人身心愉悦！为山支大哥打call,-2,1,1,0,-2
青云山特效全景很美，小凡碧瑶的花海完全还原一本满足。雪琪月下舞剑真真仙女下凡，看惯了服化道反而有一种粗砺的浪漫。大黄很萌，小凡很平凡，少年不熄的热血令人感动，碧瑶挡剑小凡入魔，孰正孰邪谁又说得清呢？,-2,-2,-2,1,1
这是我第一次正式看王小帅导演的电影。三个小时完全没觉得长，镜头和剪辑都很特别，画面也特别细腻，有一种新中式的美感。旁边的德国人开始还笑得挺欢，结尾的时候哭的简直不要太悲悸。整部电影拍的含蓄，表达的婉约，精准的点到了中国人骨子里许多复杂的品质。这是献给每一个勤勤恳恳逆来顺受的中国人的镜子，我们从中见人，见命，见自己。看到一家媒体的简评说得好：这是中国人自己的隐伤。,-2,-2,-2,1,-2
给演员加一星，因为这真的是演员的巨大成功，但却是导演的巨大失败。面对这样一个充满血与泪的悲剧故事，摄影机不仅选择了历史凝视的“远”，而且还选择了匪夷所思的“退缩”：当丈夫从床上爬起来去找水喝，镜头本来一直就跟着他，等他来到厨房看到妻子那封绝笔信，镜头竟然突然跑到外面去，找个地方躲起来了。它为什么会躲？它不着急吗？这种回避，连带无尽的正反打，不免会让人感觉影片里充斥着一种只有制度本身才会露出的僵硬、平静的歉意，让人感觉这是一部为计划生育政策即将废除而拍摄的“国策电影”，虽然可能并非出于本意。一言以蔽之，有一些东西可以地久天长，有一些则不行，一切对于人和时代的态度，都应该在总设计师的场面调度里体现，而不仅是倚靠演员的身体。,-2,-2,1,-1,-2
只是一场游戏一场梦，理想破灭之后的野蛮生长。片中还暗藏着一个观点，我们终于变成自己最讨厌的人。娄烨依然保持了他的气质，这一部则有些犀利与生猛，对当下的关注，对发展的贴切描述，且照旧混杂了太多个人情绪，手持晃动与特写，是我最爱的娄烨的部分。井柏然变化也很明显。不过，陈冠希被剪成画外音了都，厉害。狗血奇情故事会，这就是我们的时代。最后的时代感还是很厉害，已逝去。,1,-2,-2,1,-2
作为铁粉觉得可能这是唯一一部不太喜欢的娄烨了。摄影和配乐保持超高水准，魔幻都市一直是娄烨的强项，航拍和城中村都很美。但是剧本...难道不是知音体吗？而且时间线多段割裂反复开展之后，关系和故事凌乱不堪，导致无法进入人物的内心世界，情绪表达大打折扣，只看得到“疯癫”却缺乏理由。部分叙事却过于直白，一场抢方向盘戏让人扶额，真是成也剪辑，败也剪辑。妥协很多：最后的反转也很拖沓且无聊，陈冠希还剪到只剩三秒。问题很多，感觉不是差，而是作为娄烨不应该。本该只属于中国的魔幻主义竟然只剩下“狗血”，恐怕只是字面上的“一场游戏一场梦”。,-2,-1,-2,1,-2
"2018TGHFF  无以言表，折服！
有相似元素的题材和人性关怀，但比《血观音》艺术完成度要高! 金马播的版本[不确定是否为导演本意]尝试兼顾商业性+抽丝剥茧说故事+社会议题+艺术造诣+演员表演(各种影音呈现细节) (为过shen也做了些取舍). 叙事线(故事结构)错综交织丶复杂调度和运镜丶演员表演自然(伪素颜)丶音乐非常有魔性(渲染力)丶打灯克制(逼近写实)等等, 太多可细究的点！(也还是有美中不足,故事说太满,剪接可以再细修等)… 巧妙运用纪录片素材(历史资料和伪新闻画面),田调和场景还原很扎实。大量手持跟拍和脸部特写，有观众说会晕(个人蛮喜欢这种风格.特写拉进观众与人物距离，容易共情)  长跟拍.特写.短镜头.定镜.航拍等有节奏组合运用，镜头语言切换挥洒游刃有馀。演员表演、配乐、摄影都为本片加分不少。",-2,1,1,1,-2
TGHFF2018 我们喜欢娄烨的作品，因为他的影像风格，因为人物的漂泊迷茫，而本片在此基础上大大提升了剧情的复杂度，但可以看出作者的妥协。宋佳的表演非常拼，也惊讶于井柏然马思纯陈妍希等带有偶像标签演员的出色。只是时间线的剪辑太刻意了，流畅度大打折扣。,-2,-2,1,1,-1
以黑色电影题材包裹的（魔幻）现实主义，骇目地戏剧化而不无荒诞，同时亦惊人地真实至惨烈。加强版《浮城迷事》，具有高度辨识性的手持运镜方式，自如独到的场面调度手法，消解文本的流俗庸常，赋予影片以气韵独特的高级气质，从中可捋出娄烨一以贯之的创作标识元素，在保持作者性这点上独步华语影坛。特别喜欢前三分之一杨家栋的视角，只身潜入城市/往事废墟，在历史/现实中与真相擦肩；延续《春晚》与《浮城》群像关系网的中轴结构——阿云成为过往/现时的棱镜，沉渣泛起，勾连现今，亦紧扣题眼。闪回碎片拼凑起近卅年历史车轮碾压下众生百景，落实到个体的注脚显性呈现为人性欲望的沉浮，开场即开宗明义——情欲与死亡共生滋养的罪恶。氤氲烟雨笼罩被遗忘的秘密，火光烛照资本积累的血腥，是谓「一场游戏一场梦」。,-2,-2,-2,1,-2
"娄烨用手持摄影的2D电影拍出了穿越时空的四维效果，迷幻、眩晕、夺目、璀璨。
摄影、色彩、灯光、美术都非常完美，让人心醉，让人窒息。
九十年代的戏份年代感很强，而且明明是二十年前的场景、二十年前的服装、二十年前的造型，看起来还很时尚新潮，一点都不土，这太考验技术了。
二十一世纪的戏份就更酷炫了，林慧的霸气，阿云的邪魅，小诺的妖娆……仙气氤氲同时又富有市井气息。
能把小城生活拍得如此迷人，真期待娄烨能去拍一部赛博朋克电影。",-2,-2,1,1,-2
类型化的娄烨仍偏爱Melodrama，关系凌乱、巧合点多，用影像化解狗血奇情，强化感官的沉浸感。洗村改造串联陈年旧案，历史及背后的是非对错随案件的“戏剧性”被填埋。仍聚焦于大时代背景下的个人，对各组时空的人物关系做出梳理，拼贴出人物全景，果然三角形才更具稳定性。细节上有所缺失，说是升级版的《浮城谜事》不为过，这片主要是有后劲儿。,-2,-2,-2,1,-2
卧槽居然看哭了，这才是货真价实的国漫新希望，终于不再是假大空的中国风堆砌，而开始借神话寓言塑造真正的“小人物”。背负原罪的出身，命中注定的死期，对存在的笃定和身份的动摇，竟指向《刺客聂隐娘》的内核：一个人，没有同类。完整的世界观构建，父子母子师徒兄弟友敌，每一段关系都处理的有血有肉全无敷衍。美术剪辑配乐动作设计，处处都是亮点，就连喜剧部分也绝非装疯卖傻而存在无数细节作为支撑。海边夕阳踢毽和社稷图虚幻仙境两部分堪称绝美段落，飞驰想象力和一流制作实力的结合，值得一刷再刷。严格说是四星电影，但愿意加满五星狂推鼓励！,1,-2,-2,1,-2
牛逼！牛逼！牛逼！4年前翻着白眼看完了《大圣归来》，4年后热泪盈眶地看完这部《哪吒之魔童降世》。没想到2019不仅仅是中国科幻大片元年，本片更是和《白蛇：缘起》一块儿创造了国产动漫作品前所未有的高潮。扎实的故事，生动的角色，饱满的情绪，炸裂的场面，这一切都构成了110分钟云霄飞车式的、畅快淋漓的观影体验，表面上是哪吒的传奇，骨子里面是《绝代双骄》+《悟空传》，毁天灭地的逆天气势更是燃破天际，好一曲震撼人心的“冰与火之歌”！都给老子去看！,-2,1,1,1,-2
"孟美岐的原声还挺不错的，出场时间不多，但不论是抬头含泪的哪句“你，一定要这么说么”还是和穷妈妈抱着哭着说“他们对我挺好的，但我始终觉得，在哪个家里，我像个客人”都挺感染我的。
命运纠缠，我却始终觉得欣爱是真的可怜，十二岁之前，哥哥的欺负，母亲的严厉，回归原来生活之后父母哥哥也把她当客人，她表现出来的坏孩子一面应该是在保护自己吧，对恩熙道歉，说我总觉得是你在替我生病。
那个穷妈妈也应该是爱她的吧，留的那一碗面，抱着她哭，只是如果在孩子小时候能表达的更温柔一些，也许欣爱也会美好的更早一些。
整个片子挺好的，没有那么雷，虽然已经拍了好几年但画质和制作并不显劣质。称不上经典，但也能及格。",-2,-2,1,0,-2
2.5分。一分给青春。一分给彭昱畅。0.5分给调色师。毫无逻辑的穿越世界观，主角想怎么穿就怎么穿，到处都是经不起推敲的逻辑漏洞。男主的整个人物转变无铺垫，也看不出有多喜欢女主，马可饰演的角色虽被按上了“时间”属性，然而牵强的不能再牵强。更诡异的是，主讲友情和青春遗憾的片子，最后响起了一首《父亲》。导演想要表达的太多，建议做做减法吧。,-1,-1,-1,1,-2
支撑我看下去的是导演的分镜叙述和彭彭的颜，不得不说这个剧本真是烂到家了。,-2,-1,1,1,-2
"这简直了什么垃圾烂片
情节还能更尴尬吗？？？？？？？？？？
人物变化就是强行变化
摄影就是小时代的既视感
哭戏看的我无比尴尬
台词绝了 都什么鬼东西
💰 全给特效了吗
关键特效也很一般 就一扣图现场
服了
垃圾！
同样题材国外都拍烂了
2019怎么还能拍成这个鬼样子？？？
给彭昱畅一个好剧本吧球球了",-2,-1,-1,-1,0
这电影只给一星，对于在这部全线崩溃的电影里，演员的演技还能做成这样（有稍微惊艳到我，但是其他实在各种拖后腿）多给两星。留下最深印象彭昱畅。能看出两年前的彭昱畅已经在可控范围内尽力做到最好了。在制作，剧本，剪辑，特效全部糟糕，重复和无意义的废镜头通片，整个剧毫无情感铺垫，镜头快速走流程的情况下，有几个被导演直接拉上来的情绪镜头（比如自杀前的一句话，生日那天留下的视频，最后的独白，和父亲的拥抱，还有真诚的笑容等）观众仍然能靠他真诚表演强行和角色产生共情。但你不得不说这个制作剧本以及剪辑甚至给演员的演技脱了后腿。哎，由于我在一个烂片里发现了一个好演员，实在意难平。我决定等下写个长评😔,-2,-1,1,-1,-1
《秦明·生死语者》：一个电影旁白太多，九成在掩盖剧情的羸弱。这部把原作拆分之后东拼西凑出来的电影，情节松散，尤其后半程异常拖沓。拍摄手法太老派，说好的血腥重口都没兑现，只有那段高空打斗还挺悬的。这么多年严屹宽都没轮到主演电影，就是因为演技无法在大银幕上推敲，但妆化得倒挺精致。★☆,-2,-1,-1,-1,-2
